SUBJECT,Birthdate,Age,Sex,Date,Time,RecTime,Duration,Meaningful,Distant,TV,Noise,Silence,AWC,CTC,CVC,EXCLUDE,DNL,LogbookNaps,AWCNaps,Sleep,Comments
187,12/22/15,14m; 20d,FALSE,3/14/17,12.35,0,5,00:00:05,00:00:01,00:00:01,00:00:00,00:00:00,16,0,0,1,0,0,0,0,Experimenter explaining to parent how recorder works
230,5/17/16,15m; 18d,FALSE,9/4/17,18.4,35131,300,00:01:12,00:01:43,00:00:00,00:00:49,00:01:16,107,3,20,0,0,0,0,0,NA
230,5/17/16,15m; 18d,FALSE,9/4/17,18.45,35431,300,00:00:40,00:01:34,00:00:00,00:00:23,00:02:23,30,1,7,0,0,0,0,0,NA
230,5/17/16,15m; 18d,FALSE,9/4/17,18.5,35731,300,00:01:15,00:01:12,00:00:00,00:00:00,00:02:33,173,5,15,0,0,0,0,0,NA
230,5/17/16,15m; 18d,FALSE,9/4/17,18.55,36031,300,00:00:58,00:00:41,00:00:00,00:00:05,00:03:16,66,2,7,0,0,0,0,0,NA
230,5/17/16,15m; 18d,FALSE,9/4/17,19,36331,300,00:00:42,00:01:09,00:00:22,00:00:29,00:02:18,51,3,10,0,0,0,0,0,NA
230,5/17/16,15m; 18d,FALSE,9/4/17,19.05,36631,164,00:00:56,00:00:23,00:00:00,00:00:02,00:01:23,81,4,5,0,0,0,0,0,"dad takes out DLP near end of recording, and turns it off"
231,5/15/16,15m; 13d,M,8/28/17,10.35,0,8,00:00:06,00:00:02,00:00:00,00:00:00,00:00:00,20,0,0,1,0,0,0,0,showing parent how to use dlp
231,5/15/16,15m; 16d,M,8/31/17,8.5,8,119,00:01:15,00:00:29,00:00:00,00:00:01,00:00:14,197,11,18,0,0,0,0,0,mom puts dlp on child
231,5/15/16,15m; 16d,M,8/31/17,8.55,127,300,00:00:52,00:02:08,00:00:00,00:00:04,00:01:56,141,2,4,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,9,427,300,00:00:55,00:02:08,00:00:02,00:00:02,00:01:53,100,9,15,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,9.05,727,300,00:01:55,00:01:21,00:00:00,00:00:23,00:01:21,295,21,41,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,9.1,1027,300,00:00:50,00:00:58,00:00:01,00:00:34,00:02:37,129,10,21,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,9.15,1327,300,00:01:04,00:01:10,00:00:00,00:00:06,00:02:40,21,0,3,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,9.2,1627,300,00:01:00,00:01:38,00:00:00,00:00:08,00:02:14,58,3,7,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,9.25,1927,300,00:02:10,00:00:31,00:00:01,00:00:09,00:02:09,440,14,19,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,9.3,2227,300,00:02:49,00:00:44,00:00:01,00:00:07,00:01:19,645,19,22,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,9.35,2527,300,00:02:33,00:00:47,00:00:00,00:00:18,00:01:22,547,15,22,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,9.4,2827,300,00:02:30,00:01:01,00:00:00,00:00:07,00:01:22,585,15,20,0,0,0,0,0,"mom is talking about drawing with child, pretending to be a plane/helicopter"
231,5/15/16,15m; 16d,M,8/31/17,9.45,3127,300,00:01:45,00:00:38,00:00:00,00:00:14,00:02:23,259,22,45,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,9.5,3427,300,00:00:40,00:00:37,00:00:00,00:01:27,00:02:16,93,6,9,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,9.55,3727,300,00:01:07,00:00:31,00:00:00,00:00:06,00:03:16,205,8,23,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,10,4027,300,00:01:58,00:00:17,00:00:00,00:00:24,00:02:21,280,14,40,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,10.05,4327,300,00:00:28,00:00:19,00:00:00,00:00:03,00:04:10,21,3,16,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,10.1,4627,300,00:00:25,00:01:16,00:00:00,00:00:02,00:03:17,49,5,13,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,10.15,4927,300,00:01:03,00:01:09,00:00:00,00:00:09,00:02:39,32,5,31,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,10.2,5227,300,00:00:59,00:00:18,00:00:00,00:00:50,00:02:53,170,5,11,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,10.25,5527,300,00:01:35,00:00:14,00:00:00,00:00:27,00:02:44,329,7,11,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,10.3,5827,300,00:01:11,00:00:11,00:00:01,00:00:32,00:03:05,266,2,4,0,0,0,0,0,child is painting with mom
231,5/15/16,15m; 16d,M,8/31/17,10.35,6127,300,00:01:32,00:00:28,00:00:01,00:00:48,00:02:11,313,8,14,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,10.4,6427,300,00:00:21,00:00:44,00:00:00,00:00:41,00:03:14,24,0,14,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,10.45,6727,300,00:01:15,00:00:50,00:00:00,00:00:08,00:02:47,219,7,17,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,10.5,7027,300,00:01:11,00:01:10,00:00:00,00:00:07,00:02:32,211,13,22,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,10.55,7327,300,00:00:32,00:00:40,00:00:00,00:00:25,00:03:23,42,4,23,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,11,7627,300,00:00:22,00:00:10,00:03:02,00:00:03,00:01:23,62,2,3,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,11.05,7927,300,00:00:03,00:00:04,00:04:38,00:00:00,00:00:15,0,0,0,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,11.1,8227,300,00:00:16,00:00:25,00:04:03,00:00:00,00:00:16,67,0,0,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,11.15,8527,300,00:00:57,00:01:19,00:02:00,00:00:00,00:00:44,217,0,0,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,11.2,8827,300,00:00:07,00:00:07,00:04:24,00:00:01,00:00:21,35,0,0,0,0,0,0,0,"music playing in the background, mom is talking to child but child isnt saying anything"
231,5/15/16,15m; 16d,M,8/31/17,11.25,9127,300,00:00:00,00:00:21,00:04:11,00:00:04,00:00:24,0,0,0,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,11.3,9427,300,00:00:01,00:00:19,00:04:08,00:00:04,00:00:28,5,0,0,0,0,0,0,0,child is awake and mom is talking to child- music in the background
231,5/15/16,15m; 16d,M,8/31/17,11.35,9727,300,00:00:02,00:00:00,00:04:53,00:00:00,00:00:05,0,0,0,0,0,0,1,0,children's music in the background
231,5/15/16,15m; 16d,M,8/31/17,11.4,10027,300,00:00:02,00:00:02,00:04:13,00:00:00,00:00:43,0,0,1,0,0,0,1,0,child making vocalizations- not asleep
231,5/15/16,15m; 16d,M,8/31/17,11.45,10327,300,00:00:22,00:00:44,00:03:00,00:00:00,00:00:54,77,2,3,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,11.5,10627,300,00:00:35,00:01:09,00:02:42,00:00:00,00:00:34,160,0,0,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,11.55,10927,300,00:00:04,00:00:02,00:03:37,00:00:00,00:01:17,12,0,0,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,12,11227,300,00:00:27,00:00:44,00:02:02,00:00:07,00:01:40,52,2,6,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,12.05,11527,300,00:00:00,00:00:10,00:03:44,00:00:01,00:01:05,0,0,0,0,0,0,0,0,child can be heard rolling around
231,5/15/16,15m; 16d,M,8/31/17,12.1,11827,300,00:01:16,00:00:22,00:02:34,00:00:03,00:00:45,296,10,15,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,12.15,12127,300,00:02:12,00:00:20,00:00:04,00:00:08,00:02:16,499,14,20,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,12.2,12427,300,00:01:22,00:00:26,00:00:12,00:00:07,00:02:53,235,7,20,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,12.25,12727,300,00:00:28,00:03:11,00:00:00,00:00:05,00:01:16,37,2,5,0,0,0,0,1,mom talking to child- putting child to bed
231,5/15/16,15m; 16d,M,8/31/17,12.3,13027,300,00:00:01,00:04:32,00:00:00,00:00:00,00:00:27,0,0,0,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,12.35,13327,300,00:00:01,00:01:55,00:00:00,00:00:02,00:03:02,0,0,0,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,12.4,13627,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,12.45,13927,300,00:00:00,00:00:05,00:00:00,00:00:00,00:04:55,0,0,0,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,12.5,14227,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,12.55,14527,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,13,14827,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,13.05,15127,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,13.1,15427,300,00:00:00,00:00:02,00:00:00,00:00:00,00:04:58,0,0,0,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,13.15,15727,300,00:00:01,00:00:27,00:00:00,00:00:07,00:04:25,0,0,0,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,13.2,16027,300,00:00:06,00:01:42,00:00:00,00:00:08,00:03:04,0,0,4,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,13.25,16327,300,00:00:04,00:01:18,00:00:00,00:00:16,00:03:22,0,0,2,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,13.3,16627,300,00:00:00,00:02:27,00:00:00,00:00:10,00:02:23,0,0,0,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,13.35,16927,300,00:00:18,00:01:30,00:00:00,00:00:10,00:03:02,0,0,12,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,13.4,17227,300,00:00:03,00:02:48,00:00:00,00:00:02,00:02:07,0,0,1,0,0,0,1,1,NA
231,5/15/16,15m; 16d,M,8/31/17,13.45,17527,300,00:00:06,00:03:30,00:00:00,00:00:26,00:00:58,0,0,0,0,0,0,1,1,child waking up
231,5/15/16,15m; 16d,M,8/31/17,13.5,17827,300,00:01:54,00:01:13,00:00:00,00:00:12,00:01:41,179,11,21,0,0,0,0,0,mom walks in
231,5/15/16,15m; 16d,M,8/31/17,13.55,18127,300,00:02:17,00:00:40,00:00:00,00:00:07,00:01:56,297,13,24,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,14,18427,300,00:01:13,00:00:28,00:00:00,00:00:01,00:03:18,198,11,16,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,14.05,18727,300,00:00:44,00:00:24,00:00:00,00:00:06,00:03:46,75,4,24,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,14.1,19027,300,00:00:52,00:00:15,00:00:00,00:00:05,00:03:48,61,2,37,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,14.15,19327,300,00:00:55,00:00:28,00:00:00,00:00:04,00:03:33,60,8,39,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,14.2,19627,300,00:01:26,00:01:18,00:00:00,00:00:21,00:01:55,185,8,28,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,14.25,19927,300,00:00:52,00:00:10,00:00:00,00:00:08,00:03:50,33,3,39,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,14.3,20227,300,00:00:46,00:00:17,00:00:00,00:00:06,00:03:51,175,3,7,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,14.35,20527,300,00:00:35,00:00:33,00:00:00,00:00:02,00:03:50,63,3,12,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,14.4,20827,300,00:00:57,00:00:12,00:00:00,00:00:01,00:03:50,25,2,32,0,0,0,0,0,"child is awake and vocalizing, sounds like hes playing with a ball."
231,5/15/16,15m; 16d,M,8/31/17,14.45,21127,300,00:00:53,00:00:14,00:00:00,00:00:03,00:03:50,41,4,34,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,14.5,21427,300,00:02:16,00:00:16,00:00:01,00:00:07,00:02:20,439,16,28,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,14.55,21727,300,00:01:03,00:00:44,00:00:00,00:00:23,00:02:50,76,9,25,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,15,22027,300,00:01:12,00:00:51,00:00:00,00:00:07,00:02:50,18,4,39,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,15.05,22327,300,00:00:19,00:00:09,00:00:00,00:00:00,00:04:32,12,2,16,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,15.1,22627,300,00:00:55,00:00:57,00:00:00,00:00:06,00:03:02,9,3,12,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,15.15,22927,300,00:01:15,00:00:11,00:00:00,00:00:10,00:03:24,86,5,43,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,15.2,23227,300,00:01:42,00:00:33,00:00:00,00:00:02,00:02:43,233,16,38,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,15.25,23527,300,00:02:02,00:00:09,00:00:00,00:00:12,00:02:37,450,18,20,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,15.3,23827,300,00:03:31,00:00:16,00:00:00,00:00:05,00:01:08,738,35,44,0,0,0,0,0,child is practicing words and animal sounds with mom
231,5/15/16,15m; 16d,M,8/31/17,15.35,24127,300,00:01:59,00:00:35,00:00:01,00:00:21,00:02:04,385,20,28,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,15.4,24427,300,00:01:22,00:00:35,00:00:00,00:00:35,00:02:28,60,9,42,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,15.45,24727,300,00:01:28,00:00:25,00:00:00,00:01:05,00:02:02,125,5,34,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,15.5,25027,300,00:00:12,00:00:50,00:00:00,00:00:06,00:03:52,21,2,8,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,15.55,25327,300,00:01:27,00:00:37,00:00:00,00:00:08,00:02:48,115,7,44,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,16,25627,300,00:00:20,00:00:30,00:00:01,00:00:09,00:04:00,11,1,10,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,16.05,25927,300,00:00:56,00:00:18,00:00:00,00:00:02,00:03:44,47,5,24,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,16.1,26227,300,00:00:35,00:00:58,00:00:00,00:00:09,00:03:18,0,0,18,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,16.15,26527,300,00:01:14,00:00:31,00:00:00,00:00:05,00:03:10,75,5,23,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,16.2,26827,300,00:00:35,00:01:04,00:00:00,00:00:19,00:03:02,13,2,19,0,0,0,0,0,child is awake and moving around
231,5/15/16,15m; 16d,M,8/31/17,16.25,27127,300,00:00:17,00:00:08,00:00:01,00:00:02,00:04:32,26,2,12,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,16.3,27427,300,00:00:56,00:00:36,00:00:00,00:00:03,00:03:25,74,6,35,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,16.35,27727,300,00:00:32,00:00:41,00:00:00,00:00:00,00:03:47,20,3,20,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,16.4,28027,300,00:00:44,00:00:42,00:00:00,00:00:07,00:03:27,104,10,17,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,16.45,28327,300,00:00:29,00:00:10,00:00:00,00:00:03,00:04:18,78,5,12,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,16.5,28627,300,00:00:01,00:00:07,00:00:00,00:00:00,00:04:52,0,0,4,0,0,0,1,0,child sounds awake: making movement sounds
231,5/15/16,15m; 16d,M,8/31/17,16.55,28927,300,00:00:11,00:00:25,00:00:00,00:00:02,00:04:22,0,0,6,0,0,0,1,0,NA
231,5/15/16,15m; 16d,M,8/31/17,17,29227,300,00:01:24,00:00:30,00:00:00,00:00:04,00:03:02,238,14,27,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,17.05,29527,300,00:02:28,00:00:25,00:00:03,00:00:04,00:02:00,248,20,63,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,17.1,29827,300,00:01:41,00:00:37,00:00:02,00:00:07,00:02:33,195,17,41,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,17.15,30127,300,00:00:38,00:00:20,00:00:00,00:00:07,00:03:55,0,0,30,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,17.2,30427,300,00:00:39,00:00:17,00:00:00,00:00:16,00:03:48,119,8,13,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,17.25,30727,300,00:00:51,00:00:13,00:00:00,00:00:01,00:03:55,30,4,27,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,17.3,31027,300,00:00:36,00:00:14,00:00:00,00:00:01,00:04:09,12,1,27,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,17.35,31327,300,00:00:12,00:00:18,00:00:02,00:00:06,00:04:22,18,1,7,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,17.4,31627,300,00:00:06,00:00:39,00:00:00,00:00:00,00:04:15,6,0,3,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,17.45,31927,300,00:01:30,00:00:21,00:00:01,00:00:14,00:02:54,95,11,55,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,17.5,32227,300,00:01:53,00:00:40,00:00:00,00:00:06,00:02:21,217,15,37,0,0,0,0,0,child is awake and vocalizing
231,5/15/16,15m; 16d,M,8/31/17,17.55,32527,300,00:01:35,00:01:15,00:00:00,00:00:14,00:01:56,220,6,13,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,18,32827,300,00:00:37,00:00:38,00:00:01,00:00:02,00:03:42,30,3,15,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,18.05,33127,300,00:00:21,00:01:04,00:00:00,00:01:09,00:02:26,43,4,13,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,18.1,33427,300,00:00:08,00:01:13,00:00:00,00:01:24,00:02:15,8,0,4,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,18.15,33727,300,00:00:37,00:00:47,00:00:00,00:02:11,00:01:25,66,5,15,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,18.2,34027,300,00:00:36,00:00:34,00:00:00,00:01:25,00:02:25,21,2,21,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,18.25,34327,300,00:00:23,00:00:54,00:00:00,00:01:19,00:02:24,73,1,6,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,18.3,34627,300,00:00:20,00:01:02,00:00:01,00:01:30,00:02:07,60,3,6,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,18.35,34927,300,00:01:04,00:00:45,00:00:00,00:00:03,00:03:08,145,11,34,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,18.4,35227,300,00:00:34,00:00:09,00:02:49,00:00:05,00:01:23,59,7,26,0,0,0,0,0,"mom is talking to child, music plays for the second half of recording"
231,5/15/16,15m; 16d,M,8/31/17,18.45,35527,300,00:00:00,00:00:00,00:04:58,00:00:00,00:00:02,0,0,0,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,18.5,35827,300,00:00:51,00:00:37,00:00:28,00:00:02,00:03:02,44,4,28,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,18.55,36127,300,00:02:26,00:00:55,00:00:00,00:00:09,00:01:30,220,20,67,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,19,36427,300,00:01:47,00:01:21,00:00:07,00:00:07,00:01:38,255,11,25,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,19.05,36727,300,00:02:57,00:00:42,00:00:01,00:00:06,00:01:14,414,28,60,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,19.1,37027,300,00:02:16,00:01:46,00:00:01,00:00:10,00:00:47,421,15,29,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,19.15,37327,300,00:02:09,00:01:17,00:00:00,00:00:14,00:01:20,275,18,42,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,19.2,37627,300,00:02:01,00:00:59,00:00:00,00:00:11,00:01:49,223,19,61,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,19.25,37927,300,00:01:45,00:00:46,00:00:00,00:00:15,00:02:14,308,20,39,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,19.3,38227,300,00:02:06,00:01:09,00:00:03,00:00:03,00:01:39,437,10,14,0,0,0,0,0,parents talking to child
231,5/15/16,15m; 16d,M,8/31/17,19.35,38527,300,00:00:56,00:01:51,00:00:00,00:00:27,00:01:46,148,6,15,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,19.4,38827,300,00:01:05,00:01:34,00:00:00,00:00:14,00:02:07,187,5,14,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,19.45,39127,300,00:02:02,00:01:11,00:00:00,00:00:14,00:01:33,231,20,41,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,19.5,39427,300,00:02:11,00:01:27,00:00:28,00:00:17,00:00:37,348,15,33,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,19.55,39727,300,00:01:22,00:01:51,00:00:36,00:00:18,00:00:53,223,13,27,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,20,40027,300,00:01:23,00:01:21,00:00:30,00:00:30,00:01:16,212,5,24,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,20.05,40327,300,00:00:46,00:01:45,00:00:08,00:00:19,00:02:02,174,3,6,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,20.1,40627,300,00:00:19,00:01:57,00:00:23,00:00:34,00:01:47,60,3,6,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,20.15,40927,300,00:01:21,00:02:27,00:00:09,00:00:26,00:00:37,264,11,25,0,0,0,0,0,NA
231,5/15/16,15m; 16d,M,8/31/17,20.2,41227,216,00:00:54,00:01:59,00:00:01,00:00:07,00:00:35,101,8,22,0,0,0,0,0,"parents talking about giving child a bath, dlp is removed at the end of recording."
232,2/28/16,18m; 1d,M,8/29/17,13,0,23,00:00:16,00:00:02,00:00:00,00:00:00,00:00:05,66,0,0,1,0,0,0,0,explaining dlp to parent
232,2/28/16,18m; 8d,M,9/5/17,7.55,23,150,00:00:26,00:00:50,00:00:04,00:00:06,00:01:04,77,0,0,0,0,0,0,0,mom puts dlp on child during first half of recording
232,2/28/16,18m; 8d,M,9/5/17,8,173,300,00:00:38,00:01:07,00:00:03,00:00:03,00:03:09,55,3,5,0,0,0,0,0,NA
232,2/28/16,18m; 8d,M,9/5/17,8.05,473,300,00:02:16,00:00:48,00:00:00,00:00:02,00:01:54,347,11,23,0,0,0,0,0,NA
232,2/28/16,18m; 8d,M,9/5/17,8.1,773,300,00:00:46,00:03:00,00:00:00,00:00:01,00:01:13,160,2,4,0,0,0,0,0,NA
232,2/28/16,18m; 8d,M,9/5/17,8.15,1073,300,00:01:01,00:03:16,00:00:05,00:00:02,00:00:36,185,2,4,0,0,0,0,0,NA
232,2/28/16,18m; 8d,M,9/5/17,8.2,1373,300,00:00:58,00:02:55,00:00:18,00:00:00,00:00:49,135,3,5,0,0,0,0,0,child is awake and whining
232,2/28/16,18m; 8d,M,9/5/17,8.25,1673,300,00:01:12,00:01:34,00:00:06,00:00:08,00:02:00,94,8,27,0,0,0,0,0,NA
232,2/28/16,18m; 8d,M,9/5/17,8.3,1973,300,00:00:05,00:00:07,00:04:24,00:00:00,00:00:24,10,1,0,0,0,0,0,0,NA
232,2/28/16,18m; 8d,M,9/5/17,8.35,2273,300,00:00:00,00:00:00,00:04:31,00:00:13,00:00:16,0,0,0,0,0,0,0,0,NA
232,2/28/16,18m; 8d,M,9/5/17,8.4,2573,300,00:00:08,00:00:04,00:03:54,00:00:00,00:00:54,28,0,0,0,0,0,0,1,mom talking to other children in car
232,2/28/16,18m; 8d,M,9/5/17,8.45,2873,300,00:00:02,00:00:00,00:04:46,00:00:00,00:00:12,9,0,0,0,0,0,0,1,inside of car; radio is on in the background
232,2/28/16,18m; 8d,M,9/5/17,8.5,3173,300,00:00:00,00:00:23,00:00:01,00:00:02,00:04:34,0,0,0,0,0,0,1,1,child is snoring
232,2/28/16,18m; 8d,M,9/5/17,8.55,3473,300,00:00:00,00:02:21,00:00:01,00:00:37,00:02:01,0,0,0,0,0,0,1,1,NA
232,2/28/16,18m; 8d,M,9/5/17,9,3773,300,00:00:00,00:00:42,00:00:00,00:00:06,00:04:12,0,0,0,0,0,0,1,1,NA
232,2/28/16,18m; 8d,M,9/5/17,9.05,4073,300,00:00:00,00:00:15,00:00:00,00:00:05,00:04:40,0,0,0,0,0,0,1,1,still in car
232,2/28/16,18m; 8d,M,9/5/17,9.1,4373,300,00:00:45,00:01:12,00:00:00,00:00:07,00:02:56,128,1,2,0,0,0,0,1,mom talking on the phone- sounds like child is in stroller
232,2/28/16,18m; 8d,M,9/5/17,9.15,4673,300,00:01:43,00:01:22,00:00:00,00:00:00,00:01:55,254,1,2,0,0,0,0,1,mom still talking on the phone
232,2/28/16,18m; 8d,M,9/5/17,9.2,4973,300,00:00:21,00:00:59,00:00:00,00:00:00,00:03:40,48,1,2,0,0,0,0,1,mom still talking on the phone
232,2/28/16,18m; 8d,M,9/5/17,9.25,5273,300,00:00:09,00:01:23,00:00:00,00:00:01,00:03:27,0,0,0,0,0,0,1,1,NA
